video_id,frame_no,distance_to_RF,distance_to_LF,distance_to_RT,distance_to_LT,distance_to_CH,person_ball_H_rt,RightF,LeftF,RightT,LeftT,Chest,Other
5,15,820,820,820,820,820,0.0,0,0,0,0,0,1
5,16,820,820,820,820,820,0.0,0,0,0,0,0,1
5,17,820,820,820,820,820,0.0,0,0,0,0,0,1
5,18,820,820,820,820,820,0.0,0,0,0,0,0,1
5,19,820,820,820,820,820,0.0,0,0,0,0,0,1
5,20,820,820,820,820,820,0.0,0,0,0,0,0,1
5,21,79,151,98,146,232,1.856955403709103,0,0,0,0,0,1
5,22,70,141,121,162,258,2.1217188470417248,0,0,0,0,0,1
5,23,65,139,143,178,282,2.44442190504445,0,0,0,0,0,1
5,24,69,141,166,197,307,2.7144555244629975,0,0,0,0,0,1
5,25,73,142,174,204,317,3.05228435809312,0,0,0,0,0,1
5,26,64,134,158,190,300,3.2159796656721604,0,0,0,0,0,1
5,27,58,130,139,173,279,3.597162199433805,0,0,0,0,0,1
5,28,62,127,120,158,260,3.895566732757306,0,0,0,0,0,1
5,29,68,128,106,148,245,4.171399817581706,0,0,0,0,0,1
5,30,75,129,96,138,232,4.351137974877349,0,0,0,0,0,1
5,31,81,130,89,132,223,4.545040669865695,0,0,0,0,0,1
5,32,88,132,82,128,216,4.713322564142265,0,0,0,0,0,1
5,33,92,136,78,124,210,4.897884101024115,0,0,0,0,0,1
5,34,92,137,74,121,205,5.089751227083945,0,0,0,0,0,1
5,35,91,137,72,119,203,5.265916722176456,0,0,0,0,0,1
5,36,90,137,70,117,200,5.483571087342158,0,0,0,0,0,1
5,37,86,137,68,116,200,5.698283173114687,0,0,0,0,0,1
5,38,79,137,67,115,199,5.839913262886399,0,0,0,0,0,1
5,39,71,137,68,115,199,5.955554899402386,0,0,0,0,0,1
5,40,63,132,72,116,200,6.16672714917524,0,0,0,0,0,1
5,41,56,133,75,115,201,6.287561510877891,0,0,0,0,0,1
5,42,47,131,79,116,203,6.487085837347031,0,0,0,0,0,1
5,43,40,125,84,118,205,6.54551845402392,0,0,0,0,0,1
5,44,34,126,89,118,208,6.799880620900947,0,0,0,0,0,1
5,45,30,123,94,120,212,6.898152706928351,0,0,0,0,0,1
5,46,26,120,99,122,217,7.040354143268714,1,0,0,0,0,0
5,47,17,116,104,123,222,7.072788860953716,1,0,0,0,0,0
5,48,820,820,820,820,820,0.0,1,0,0,0,0,0
5,49,820,820,820,820,820,0.0,1,0,0,0,0,0
5,50,15,107,115,132,237,7.788219355836367,1,0,0,0,0,0
5,51,10,104,110,127,235,7.517899558432995,1,0,0,0,0,0
5,52,15,100,103,123,231,7.327654404541127,1,0,0,0,0,0
5,53,17,96,97,116,225,7.406748410050466,0,0,0,0,0,1
5,54,23,89,90,109,221,7.454292943340706,0,0,0,0,0,1
5,55,25,91,84,102,217,7.529045129919074,0,0,0,0,0,1
5,56,30,87,79,97,212,7.51835005981165,0,0,0,0,0,1
5,57,32,81,75,91,208,7.47889371577625,0,0,0,0,0,1
5,58,36,78,71,87,204,7.449626914459161,0,0,0,0,0,1
5,59,38,73,68,82,201,7.451961425135451,0,0,0,0,0,1
5,60,36,68,65,78,199,7.363347377913017,0,0,0,0,0,1
5,61,40,66,64,75,196,7.219797489617843,0,0,0,0,0,1
5,62,40,59,63,71,194,7.085308972823391,0,0,0,0,0,1
5,63,40,52,63,70,192,6.975387914837456,0,0,0,0,0,1
5,64,43,51,61,68,191,6.83812721919584,0,0,0,0,0,1
5,65,47,43,61,68,188,6.611587958595411,0,0,0,0,0,1
5,66,42,38,65,70,188,6.413921847734076,0,0,0,0,0,1
5,67,39,27,70,74,188,6.286983985680869,0,0,0,0,0,1
5,68,38,22,72,77,188,6.018344180799581,0,0,0,0,0,1
5,69,37,18,78,82,191,5.795529929754907,0,0,0,0,0,1
5,70,39,8,87,89,195,5.739058365825247,0,0,0,0,0,1
5,71,39,21,94,99,203,5.541633413585957,0,0,0,0,0,1
5,72,43,28,106,107,212,5.2800926421419,0,0,0,0,0,1
5,73,49,39,116,116,222,5.139732337314453,0,0,0,0,0,1
5,74,57,46,123,122,230,5.289043443547427,0,0,0,0,0,1
5,75,62,45,124,119,232,5.256332871927678,0,0,0,0,0,1
5,76,69,51,126,117,232,5.337279050984674,0,0,0,0,0,1
5,77,77,58,126,114,231,5.516297003521296,0,0,0,0,0,1
5,78,82,65,126,111,231,5.502130506239264,0,0,0,0,0,1
5,79,88,74,128,108,231,5.580248859759887,0,0,0,0,0,1
5,80,95,79,129,104,231,5.6105374456433355,0,0,0,0,0,1
5,81,100,84,132,101,231,5.691913901818106,0,0,0,0,0,1
5,82,99,89,131,99,230,5.746848684974447,0,0,0,0,0,1
5,83,105,96,133,99,230,5.736222036667581,0,0,0,0,0,1
5,84,115,102,138,101,230,5.720332247732691,0,0,0,0,0,1
5,85,125,108,142,104,231,5.774289614360181,0,0,0,0,0,1
5,86,138,114,149,107,231,5.743175892578549,0,0,0,0,0,1
5,87,149,119,152,110,233,5.701079904083184,0,0,0,0,0,1
5,88,158,126,157,115,236,5.627986104353983,0,0,0,0,0,1
5,89,166,134,164,122,239,5.728640443498866,0,0,0,0,0,1
5,90,171,143,170,129,245,5.636668637876671,0,0,0,0,0,1
5,91,177,147,174,137,251,5.5569885002128085,0,0,0,0,0,1
5,92,185,152,182,148,259,5.511173798910799,0,0,0,0,0,1
5,93,192,158,191,157,268,5.458740224452227,0,0,0,0,0,1
5,94,198,165,202,169,278,5.511846735085427,0,0,0,0,0,1
5,95,202,166,211,181,288,5.481201852401766,0,0,0,0,0,1
5,96,206,171,219,190,298,5.701705705510967,0,0,0,0,0,1
5,97,209,179,222,195,302,5.666476586275599,0,0,0,0,0,1
5,98,212,184,225,198,304,5.781797798766825,0,0,0,0,0,1
5,99,216,191,226,199,306,5.861176248004809,0,0,0,0,0,1
5,100,224,198,227,199,307,5.8438709225138155,0,0,0,0,0,1
5,101,232,209,230,199,309,5.872450469608539,0,0,0,0,0,1
5,102,236,220,233,200,312,5.906863798745454,0,0,0,0,0,1
5,103,241,226,237,202,315,5.9273055485302795,0,0,0,0,0,1
5,104,246,229,242,205,318,5.936860598702269,0,0,0,0,0,1
5,105,254,229,244,206,321,5.933282049550744,0,0,0,0,0,1
5,106,253,224,247,207,325,5.91744051602314,0,0,0,0,0,1
5,107,258,220,249,207,328,5.84610284151155,0,0,0,0,0,1
5,108,262,216,253,209,334,5.8369687742602485,0,0,0,0,0,1
5,109,267,212,257,211,341,5.832022248821203,0,0,0,0,0,1
5,110,271,211,261,214,347,6.063631937156842,0,0,0,0,0,1
5,111,272,206,263,214,349,6.301791379007663,0,0,0,0,0,1
5,112,275,198,265,214,352,6.757540720907118,0,0,0,0,0,1
5,113,820,820,820,820,820,0.0,0,0,0,0,0,1
5,114,820,820,820,820,820,0.0,0,0,0,0,0,1
5,115,820,820,820,820,820,0.0,0,0,0,0,0,1
5,116,820,820,820,820,820,0.0,0,0,0,0,0,1
5,117,820,820,820,820,820,0.0,0,0,0,0,0,1
5,118,820,820,820,820,820,0.0,0,0,0,0,0,1
5,119,820,820,820,820,820,0.0,0,0,0,0,0,1
5,120,820,820,820,820,820,0.0,0,0,0,0,0,1
5,121,820,820,820,820,820,0.0,0,0,0,0,0,1
5,122,820,820,820,820,820,0.0,0,0,0,0,0,1
5,123,820,820,820,820,820,0.0,0,0,0,0,0,1
5,124,820,820,820,820,820,0.0,0,0,0,0,0,1
5,125,820,820,820,820,820,0.0,0,0,0,0,0,1
5,126,820,820,820,820,820,0.0,0,0,0,0,0,1
5,127,820,820,820,820,820,0.0,0,0,0,0,0,1
5,128,820,820,820,820,820,0.0,0,0,0,0,0,1
5,129,820,820,820,820,820,0.0,0,0,0,0,0,1
5,130,820,820,820,820,820,0.0,0,0,0,0,0,1
5,131,820,820,820,820,820,0.0,0,0,0,0,0,1
5,132,820,820,820,820,820,0.0,0,0,0,0,0,1
5,133,820,820,820,820,820,0.0,0,0,0,0,0,1
5,134,820,820,820,820,820,0.0,0,0,0,0,0,1
5,135,820,820,820,820,820,0.0,0,0,0,0,0,1
5,136,820,820,820,820,820,0.0,0,0,0,0,0,1
5,137,820,820,820,820,820,0.0,0,0,0,0,0,1
5,138,820,820,820,820,820,0.0,0,0,0,0,0,1
5,139,820,820,820,820,820,0.0,0,0,0,0,0,1
5,140,820,820,820,820,820,0.0,0,0,0,0,0,1
5,141,820,820,820,820,820,0.0,0,0,0,0,0,1
5,142,820,820,820,820,820,0.0,0,0,0,0,0,1
5,143,820,820,820,820,820,0.0,0,0,0,0,0,1
5,144,820,820,820,820,820,0.0,0,0,0,0,0,1
5,145,820,820,820,820,820,0.0,0,0,0,0,0,1
5,146,820,820,820,820,820,0.0,0,0,0,0,0,1
5,147,820,820,820,820,820,0.0,0,0,0,0,0,1
5,148,820,820,820,820,820,0.0,0,0,0,0,0,1
5,149,820,820,820,820,820,0.0,0,0,0,0,0,1
5,150,820,820,820,820,820,0.0,0,0,0,0,0,1
5,151,820,820,820,820,820,0.0,0,0,0,0,0,1
5,152,820,820,820,820,820,0.0,0,0,0,0,0,1
5,153,820,820,820,820,820,0.0,0,0,0,0,0,1
5,154,820,820,820,820,820,0.0,0,0,0,0,0,1
5,155,820,820,820,820,820,0.0,0,0,0,0,0,1
5,156,820,820,820,820,820,0.0,0,0,0,0,0,1
5,157,820,820,820,820,820,0.0,0,0,0,0,0,1
5,158,820,820,820,820,820,0.0,0,0,0,0,0,1
5,159,820,820,820,820,820,0.0,0,0,0,0,0,1
5,160,820,820,820,820,820,0.0,0,0,0,0,0,1
5,161,820,820,820,820,820,0.0,0,0,0,0,0,1
5,162,820,820,820,820,820,0.0,0,0,0,0,0,1
5,163,820,820,820,820,820,0.0,0,0,0,0,0,1
5,164,820,820,820,820,820,0.0,0,0,0,0,0,1
5,165,820,820,820,820,820,0.0,0,0,0,0,0,1
5,166,820,820,820,820,820,0.0,0,0,0,0,0,1
5,167,820,820,820,820,820,0.0,0,0,0,0,0,1
5,168,820,820,820,820,820,0.0,0,0,0,0,0,1
5,169,820,820,820,820,820,0.0,0,0,0,0,0,1
5,170,820,820,820,820,820,0.0,0,0,0,0,0,1
5,171,820,820,820,820,820,0.0,0,0,0,0,0,1
5,172,820,820,820,820,820,0.0,0,0,0,0,0,1
5,173,820,820,820,820,820,0.0,0,0,0,0,0,1
5,174,820,820,820,820,820,0.0,0,0,0,0,0,1
5,175,820,820,820,820,820,0.0,0,0,0,0,0,1
5,176,820,820,820,820,820,0.0,0,0,0,0,0,1
5,177,820,820,820,820,820,0.0,0,0,0,0,0,1
5,178,820,820,820,820,820,0.0,0,0,0,0,0,1
5,179,820,820,820,820,820,0.0,0,0,0,0,0,1
5,180,820,820,820,820,820,0.0,0,0,0,0,0,1
5,181,820,820,820,820,820,0.0,0,0,0,0,0,1
5,182,820,820,820,820,820,0.0,0,0,0,0,0,1
5,183,820,820,820,820,820,0.0,0,0,0,0,0,1
5,184,820,820,820,820,820,0.0,0,0,0,0,0,1
5,185,820,820,820,820,820,0.0,0,0,0,0,0,1
5,186,820,820,820,820,820,0.0,0,0,0,0,0,1
5,187,820,820,820,820,820,0.0,0,0,0,0,0,1
5,188,820,820,820,820,820,0.0,0,0,0,0,0,1
5,189,820,820,820,820,820,0.0,0,0,0,0,0,1
5,190,820,820,820,820,820,0.0,0,0,0,0,0,1
5,191,820,820,820,820,820,0.0,0,0,0,0,0,1
5,192,820,820,820,820,820,0.0,0,0,0,0,0,1
5,193,820,820,820,820,820,0.0,0,0,0,0,0,1
5,194,820,820,820,820,820,0.0,0,0,0,0,0,1
5,195,820,820,820,820,820,0.0,0,0,0,0,0,1
5,196,820,820,820,820,820,0.0,0,0,0,0,0,1
5,197,820,820,820,820,820,0.0,0,0,0,0,0,1
5,198,820,820,820,820,820,0.0,0,0,0,0,0,1
5,199,820,820,820,820,820,0.0,0,0,0,0,0,1
5,200,820,820,820,820,820,0.0,0,0,0,0,0,1
5,201,820,820,820,820,820,0.0,0,0,0,0,0,1
5,202,820,820,820,820,820,0.0,0,0,0,0,0,1
5,203,820,820,820,820,820,0.0,0,0,0,0,0,1
5,204,820,820,820,820,820,0.0,0,0,0,0,0,1
5,205,820,820,820,820,820,0.0,0,0,0,0,0,1
5,206,820,820,820,820,820,0.0,0,0,0,0,0,1
5,207,820,820,820,820,820,0.0,0,0,0,0,0,1
5,208,820,820,820,820,820,0.0,0,0,0,0,0,1
5,209,820,820,820,820,820,0.0,0,0,0,0,0,1
6,1,820,820,820,820,820,0.0,0,0,0,0,0,1
6,2,820,820,820,820,820,0.0,0,0,0,0,0,1
6,3,820,820,820,820,820,0.0,0,0,0,0,0,1
6,4,820,820,820,820,820,0.0,0,0,0,0,0,1
6,5,820,820,820,820,820,0.0,0,0,0,0,0,1
6,6,820,820,820,820,820,0.0,0,0,0,0,0,1
6,7,820,820,820,820,820,0.0,0,0,0,0,0,1
6,8,820,820,820,820,820,0.0,0,0,0,0,0,1
6,9,820,820,820,820,820,0.0,0,0,0,0,0,1
6,10,820,820,820,820,820,0.0,0,0,0,0,0,1
6,11,820,820,820,820,820,0.0,0,0,0,0,0,1
6,12,820,820,820,820,820,0.0,0,0,0,0,0,1
6,13,820,820,820,820,820,0.0,0,0,0,0,0,1
6,14,820,820,820,820,820,0.0,0,0,0,0,0,1
6,15,820,820,820,820,820,0.0,0,0,0,0,0,1
6,16,820,820,820,820,820,0.0,0,0,0,0,0,1
6,17,820,820,820,820,820,0.0,0,0,0,0,0,1
6,18,820,820,820,820,820,0.0,0,0,0,0,0,1
6,19,820,820,820,820,820,0.0,0,0,0,0,0,1
6,20,820,820,820,820,820,0.0,0,0,0,0,0,1
6,21,820,820,820,820,820,0.0,0,0,0,0,0,1
6,22,820,820,820,820,820,0.0,0,0,0,0,0,1
6,23,820,820,820,820,820,0.0,0,0,0,0,0,1
6,24,820,820,820,820,820,0.0,0,0,0,0,0,1
6,25,820,820,820,820,820,0.0,0,0,0,0,0,1
6,26,820,820,820,820,820,0.0,0,0,0,0,0,1
6,27,820,820,820,820,820,0.0,0,0,0,0,0,1
6,28,820,820,820,820,820,0.0,0,0,0,0,0,1
6,29,820,820,820,820,820,0.0,0,0,0,0,0,1
6,30,820,820,820,820,820,0.0,0,0,0,0,0,1
6,31,820,820,820,820,820,0.0,0,0,0,0,0,1
6,32,820,820,820,820,820,0.0,0,0,0,0,0,1
6,33,820,820,820,820,820,0.0,0,0,0,0,0,1
6,34,820,820,820,820,820,0.0,0,0,0,0,0,1
6,35,80,149,117,158,247,2.1693374153573837,0,0,0,0,0,1
6,36,74,144,137,174,272,2.478434564004057,0,0,0,0,0,1
6,37,74,144,162,195,299,2.8186987899303237,0,0,0,0,0,1
6,38,79,149,182,213,321,3.2909141543826195,0,0,0,0,0,1
6,39,75,145,168,201,306,3.4091378053609565,0,0,0,0,0,1
6,40,71,142,153,189,289,3.4667991255512725,0,0,0,0,0,1
6,41,72,142,137,175,271,3.7497300136450447,0,0,0,0,0,1
6,42,78,145,121,163,253,4.139812248380266,0,0,0,0,0,1
6,43,85,151,110,153,240,4.413545287217303,0,0,0,0,0,1
6,44,90,155,102,147,229,4.6131942570194395,0,0,0,0,0,1
6,45,94,161,98,143,223,4.789694554314702,0,0,0,0,0,1
6,46,97,168,93,139,216,4.9139355912971645,0,0,0,0,0,1
6,47,98,172,90,137,212,5.0587712922817305,0,0,0,0,0,1
6,48,96,172,87,136,209,5.3139789451309465,0,0,0,0,0,1
6,49,91,172,86,134,207,5.4654566923869305,0,0,0,0,0,1
6,50,87,173,84,131,205,5.6810315538230185,0,0,0,0,0,1
6,51,80,173,85,130,204,5.80591152716718,0,0,0,0,0,1
6,52,72,171,87,130,203,5.9495924163568406,0,0,0,0,0,1
6,53,67,170,89,129,204,6.083148938695048,0,0,0,0,0,1
6,54,61,169,91,128,205,6.230018204706721,0,0,0,0,0,1
6,55,54,167,95,128,207,6.442744243133213,0,0,0,0,0,1
6,56,47,164,98,128,209,6.583894142208031,0,0,0,0,0,1
6,57,41,161,103,129,212,6.731979356749541,0,0,0,0,0,1
6,58,39,159,106,130,215,6.9484663188907625,0,0,0,0,0,1
6,59,35,157,110,131,219,7.050998837316357,0,0,0,0,0,1
6,60,30,154,112,131,222,7.095814308789837,0,0,0,0,0,1
6,61,27,152,116,134,228,7.287782764539236,1,0,0,0,0,0
6,62,31,155,121,135,235,7.559849332596303,1,0,0,0,0,0
6,63,26,146,125,138,240,7.685805883692567,1,0,0,0,0,0
6,64,26,145,127,141,244,7.963651303130186,1,0,0,0,0,0
6,65,36,152,128,144,247,8.083180108136462,1,0,0,0,0,0
6,66,47,155,130,146,250,8.109474933530048,1,0,0,0,0,0
6,67,60,161,132,151,252,8.1778500613411,1,0,0,0,0,0
6,68,69,164,134,155,255,8.156440770807977,0,0,0,0,0,1
6,69,81,168,139,160,257,8.138629501877116,0,0,0,0,0,1
6,70,96,173,144,164,260,8.173249537085978,0,0,0,0,0,1
6,71,109,174,149,168,263,8.115956545292597,0,0,0,0,0,1
6,72,122,178,154,173,267,8.22660495386256,0,0,0,0,0,1
6,73,134,182,159,176,271,8.326319958894757,0,0,0,0,0,1
6,74,146,184,164,179,275,8.339646207071695,0,0,0,0,0,1
6,75,158,186,171,184,281,8.104463626286234,0,0,0,0,0,1
6,76,171,190,178,188,286,7.989963320973516,0,0,0,0,0,1
6,77,187,191,185,193,290,7.773598381145102,0,0,0,0,0,1
6,78,205,192,198,199,295,7.699694050976867,0,0,0,0,0,1
6,79,218,197,208,206,301,7.901992529675267,0,0,0,0,0,1
6,80,229,202,211,207,302,7.927441521006237,0,0,0,0,0,1
6,81,241,205,213,204,300,7.903924358131232,0,0,0,0,0,1
6,82,249,201,215,204,296,7.951959160697678,0,0,0,0,0,1
6,83,257,203,217,199,290,7.88580556575173,0,0,0,0,0,1
6,84,267,202,217,194,286,7.969142344720939,0,0,0,0,0,1
6,85,272,195,218,191,281,8.17480360762993,0,0,0,0,0,1
6,86,276,192,220,190,279,8.04455264279854,0,0,0,0,0,1
6,87,277,187,224,189,277,7.804242989039635,0,0,0,0,0,1
6,88,280,183,225,190,275,7.6964000894699325,0,0,0,0,0,1
6,89,282,177,226,187,275,7.661758399950994,0,0,0,0,0,1
6,90,281,174,226,186,275,7.73567531846686,0,0,0,0,0,1
6,91,280,171,225,185,276,7.691917509729804,0,0,0,0,0,1
6,92,282,170,227,186,277,7.694081594339748,0,0,0,0,0,1
6,93,280,167,225,185,278,7.737643963802192,0,0,0,0,0,1
6,94,274,165,221,186,279,7.704260819444109,0,0,0,0,0,1
6,95,270,166,220,186,281,7.824606234995943,0,0,0,0,0,1
6,96,267,162,220,189,282,7.760499437152093,0,0,0,0,0,1
6,97,261,165,214,191,282,8.042929138429272,0,0,0,0,0,1
6,98,254,165,208,188,277,7.881346327246741,0,0,0,0,0,1
6,99,249,170,204,187,277,7.824873599441481,0,0,0,0,0,1
6,100,242,170,199,183,273,7.767655015021031,0,0,0,0,0,1
6,101,235,172,196,180,269,7.650907788427031,0,0,0,0,0,1
6,102,223,170,196,179,269,7.706362435106925,0,0,0,0,0,1
6,103,211,172,191,175,267,7.745178203097745,0,0,0,0,0,1
6,104,204,178,188,176,265,7.728344185748781,0,0,0,0,0,1
6,105,194,178,188,175,262,7.690181150616884,0,0,0,0,0,1
6,106,182,175,183,174,263,7.645905106469781,0,0,0,0,0,1
6,107,164,180,175,168,262,7.724532617855976,0,0,0,0,0,1
6,108,154,183,174,170,262,7.886035492820381,0,0,0,0,0,1
6,109,140,183,174,170,263,7.880602828576368,0,0,0,0,0,1
6,110,124,185,173,170,264,7.883201910334964,0,0,0,0,0,1
6,111,112,184,171,170,263,7.821567762308915,0,0,0,0,0,1
6,112,99,184,167,168,263,7.81677987605945,0,0,0,0,0,1
6,113,87,182,164,166,262,7.8183956048848335,0,0,0,0,0,1
6,114,79,179,161,163,262,7.876568486156476,0,0,0,0,0,1
6,115,70,173,160,162,262,7.908576745132673,0,0,0,0,0,1
6,116,63,165,158,160,262,7.874807873505149,0,0,0,0,0,1
6,117,60,162,152,155,260,7.969895099605563,0,0,0,0,0,1
6,118,56,157,148,152,258,7.877781226522832,0,0,0,0,0,1
6,119,87,107,148,141,254,7.72530482978194,0,0,0,0,0,1
6,120,53,139,140,143,253,7.625410300928444,0,0,0,0,0,1
6,121,53,127,135,137,248,7.6360176800818165,0,0,0,0,0,1
6,122,53,108,132,132,247,7.724664390080053,0,0,0,0,0,1
6,123,54,86,131,130,246,7.727339303177658,0,0,0,0,0,1
6,124,52,89,128,126,244,7.636972679521137,0,0,0,0,0,1
6,125,57,70,133,123,244,7.561336242317705,0,1,0,0,0,0
6,126,57,49,140,124,244,7.595597727666645,0,1,0,0,0,0
6,127,62,33,140,122,243,7.530209509462498,0,1,0,0,0,0
6,128,820,820,820,820,820,0.0,0,1,0,0,0,0
6,129,820,820,820,820,820,0.0,0,1,0,0,0,0
6,130,820,820,820,820,820,0.0,0,1,0,0,0,0
6,131,820,820,820,820,820,0.0,0,1,0,0,0,0
6,132,820,820,820,820,820,0.0,0,0,0,0,0,1
6,133,820,820,820,820,820,0.0,0,0,0,0,0,1
6,134,820,820,820,820,820,0.0,0,0,0,0,0,1
6,135,820,820,820,820,820,0.0,0,0,0,0,0,1
6,136,820,820,820,820,820,0.0,0,0,0,0,0,1
6,137,820,820,820,820,820,0.0,0,0,0,0,0,1
6,138,820,820,820,820,820,0.0,0,0,0,0,0,1
6,139,820,820,820,820,820,0.0,0,0,0,0,0,1
6,140,820,820,820,820,820,0.0,0,0,0,0,0,1
6,141,820,820,820,820,820,0.0,0,0,0,0,0,1
6,142,820,820,820,820,820,0.0,0,0,0,0,0,1
6,143,820,820,820,820,820,0.0,0,0,0,0,0,1
6,144,820,820,820,820,820,0.0,0,0,0,0,0,1
6,145,820,820,820,820,820,0.0,0,0,0,0,0,1
6,146,820,820,820,820,820,0.0,0,0,0,0,0,1
6,147,820,820,820,820,820,0.0,0,0,0,0,0,1
6,148,820,820,820,820,820,0.0,0,0,0,0,0,1
6,149,820,820,820,820,820,0.0,0,0,0,0,0,1
6,150,820,820,820,820,820,0.0,0,0,0,0,0,1
6,151,820,820,820,820,820,0.0,0,0,0,0,0,1
6,152,820,820,820,820,820,0.0,0,0,0,0,0,1
6,153,820,820,820,820,820,0.0,0,0,0,0,0,1
6,154,820,820,820,820,820,0.0,0,0,0,0,0,1
6,155,820,820,820,820,820,0.0,0,0,0,0,0,1
6,156,820,820,820,820,820,0.0,0,0,0,0,0,1
6,157,820,820,820,820,820,0.0,0,0,0,0,0,1
6,158,820,820,820,820,820,0.0,0,0,0,0,0,1
6,159,820,820,820,820,820,0.0,0,0,0,0,0,1
6,160,820,820,820,820,820,0.0,0,0,0,0,0,1
6,161,820,820,820,820,820,0.0,0,0,0,0,0,1
6,162,820,820,820,820,820,0.0,0,0,0,0,0,1
6,163,820,820,820,820,820,0.0,0,0,0,0,0,1
6,164,820,820,820,820,820,0.0,0,0,0,0,0,1
6,165,820,820,820,820,820,0.0,0,0,0,0,0,1
6,166,820,820,820,820,820,0.0,0,0,0,0,0,1
6,167,820,820,820,820,820,0.0,0,0,0,0,0,1
6,168,820,820,820,820,820,0.0,0,0,0,0,0,1
6,169,820,820,820,820,820,0.0,0,0,0,0,0,1
6,170,820,820,820,820,820,0.0,0,0,0,0,0,1
6,171,820,820,820,820,820,0.0,0,0,0,0,0,1
6,172,820,820,820,820,820,0.0,0,0,0,0,0,1
6,173,820,820,820,820,820,0.0,0,0,0,0,0,1
6,174,820,820,820,820,820,0.0,0,0,0,0,0,1
6,175,820,820,820,820,820,0.0,0,0,0,0,0,1
6,176,820,820,820,820,820,0.0,0,0,0,0,0,1
6,177,820,820,820,820,820,0.0,0,0,0,0,0,1
6,178,820,820,820,820,820,0.0,0,0,0,0,0,1
6,179,820,820,820,820,820,0.0,0,0,0,0,0,1
6,180,820,820,820,820,820,0.0,0,0,0,0,0,1
6,181,820,820,820,820,820,0.0,0,0,0,0,0,1
6,182,820,820,820,820,820,0.0,0,0,0,0,0,1
6,183,820,820,820,820,820,0.0,0,0,0,0,0,1
6,184,820,820,820,820,820,0.0,0,0,0,0,0,1
6,185,820,820,820,820,820,0.0,0,0,0,0,0,1
6,186,820,820,820,820,820,0.0,0,0,0,0,0,1
6,187,820,820,820,820,820,0.0,0,0,0,0,0,1
6,188,820,820,820,820,820,0.0,0,0,0,0,0,1
6,189,820,820,820,820,820,0.0,0,0,0,0,0,1
6,190,820,820,820,820,820,0.0,0,0,0,0,0,1
6,191,820,820,820,820,820,0.0,0,0,0,0,0,1
6,192,820,820,820,820,820,0.0,0,0,0,0,0,1
6,193,820,820,820,820,820,0.0,0,0,0,0,0,1
6,194,820,820,820,820,820,0.0,0,0,0,0,0,1
6,195,820,820,820,820,820,0.0,0,0,0,0,0,1
6,196,820,820,820,820,820,0.0,0,0,0,0,0,1
6,197,820,820,820,820,820,0.0,0,0,0,0,0,1
6,198,820,820,820,820,820,0.0,0,0,0,0,0,1
6,199,820,820,820,820,820,0.0,0,0,0,0,0,1
6,200,820,820,820,820,820,0.0,0,0,0,0,0,1
6,201,820,820,820,820,820,0.0,0,0,0,0,0,1
6,202,820,820,820,820,820,0.0,0,0,0,0,0,1
6,203,820,820,820,820,820,0.0,0,0,0,0,0,1
6,204,820,820,820,820,820,0.0,0,0,0,0,0,1
6,205,820,820,820,820,820,0.0,0,0,0,0,0,1
6,206,820,820,820,820,820,0.0,0,0,0,0,0,1
6,207,820,820,820,820,820,0.0,0,0,0,0,0,1
6,208,820,820,820,820,820,0.0,0,0,0,0,0,1
6,209,820,820,820,820,820,0.0,0,0,0,0,0,1
7,1,820,820,820,820,820,0.0,0,0,0,0,0,1
7,2,820,820,820,820,820,0.0,0,0,0,0,0,1
7,3,820,820,820,820,820,0.0,0,0,0,0,0,1
7,4,820,820,820,820,820,0.0,0,0,0,0,0,1
7,5,820,820,820,820,820,0.0,0,0,0,0,0,1
7,6,820,820,820,820,820,0.0,0,0,0,0,0,1
7,7,820,820,820,820,820,0.0,0,0,0,0,0,1
7,8,820,820,820,820,820,0.0,0,0,0,0,0,1
7,9,820,820,820,820,820,0.0,0,0,0,0,0,1
7,10,820,820,820,820,820,0.0,0,0,0,0,0,1
7,11,820,820,820,820,820,0.0,0,0,0,0,0,1
7,12,820,820,820,820,820,0.0,0,0,0,0,0,1
7,13,820,820,820,820,820,0.0,0,0,0,0,0,1
7,14,820,820,820,820,820,0.0,0,0,0,0,0,1
7,15,820,820,820,820,820,0.0,0,0,0,0,0,1
7,16,820,820,820,820,820,0.0,0,0,0,0,0,1
7,17,820,820,820,820,820,0.0,0,0,0,0,0,1
7,18,820,820,820,820,820,0.0,0,0,0,0,0,1
7,19,820,820,820,820,820,0.0,0,0,0,0,0,1
7,20,820,820,820,820,820,0.0,0,0,0,0,0,1
7,21,820,820,820,820,820,0.0,0,0,0,0,0,1
7,22,820,820,820,820,820,0.0,0,0,0,0,0,1
7,23,820,820,820,820,820,0.0,0,0,0,0,0,1
7,24,820,820,820,820,820,0.0,0,0,0,0,0,1
7,25,820,820,820,820,820,0.0,0,0,0,0,0,1
7,26,820,820,820,820,820,0.0,0,0,0,0,0,1
7,27,820,820,820,820,820,0.0,0,0,0,0,0,1
7,28,820,820,820,820,820,0.0,0,0,0,0,0,1
7,29,820,820,820,820,820,0.0,0,0,0,0,0,1
7,30,820,820,820,820,820,0.0,0,0,0,0,0,1
7,31,820,820,820,820,820,0.0,0,0,0,0,0,1
7,32,820,820,820,820,820,0.0,0,0,0,0,0,1
7,33,820,820,820,820,820,0.0,0,0,0,0,0,1
7,34,820,820,820,820,820,0.0,0,0,0,0,0,1
